mfgtxt,campno,mfgcampno,rclsubj,odate,odateend,rptno,rptqtr,involved,ttlremedied,ttlunreach,ttlremoved,submdate
"Tiffin Motorhomes, Inc.",13V178000,,Unexpected Unfurling of the Awning,20130624,,10,2015-03-01,293,184,0,0,20151028
Temsa Global Sanayi Ve Ticaret A.S.,13V185000,,Fuel Tank may Leak,20130626,,8,2015-01-01,172,165,0,0,20150427
Temsa Global Sanayi Ve Ticaret A.S.,13V185000,,Fuel Tank may Leak,20130626,,9,2015-02-01,172,165,0,0,20150723
Temsa Global Sanayi Ve Ticaret A.S.,13V185000,,Fuel Tank may Leak,20130626,,10,2015-03-01,172,167,0,0,20151027
Temsa Global Sanayi Ve Ticaret A.S.,13V185000,,Fuel Tank may Leak,20130626,,11,2015-04-01,172,169,0,0,20160125
Temsa Global Sanayi Ve Ticaret A.S.,13V185000,,Fuel Tank may Leak,20130626,,12,2016-01-01,172,172,0,0,20160429
"Maserati North America, Inc.",13V196000,205,Possible Tie Rod Failure,20130627,,8,2015-01-01,7438,5547,7,0,20150415
"Maserati North America, Inc.",13V196000,205,Possible Tie Rod Failure,20130627,,9,2015-02-01,7438,5616,109,0,20150707
"Maserati North America, Inc.",13V196000,205,Possible Tie Rod Failure,20130627,,10,2015-03-01,7438,5616,109,0,20151013
"Maserati North America, Inc.",13V196000,205,Possible Tie Rod Failure,20130627,,11,2015-04-01,7438,5617,109,0,20160115
"Maserati North America, Inc.",13V196000,205,Possible Tie Rod Failure,20130627,,12,2016-01-01,7438,6422,109,0,20160406
"Maserati North America, Inc.",13V196000,205,Possible Tie Rod Failure,20130627,,13,2016-02-01,7438,6478,109,0,20160713
"Maserati North America, Inc.",13V196000,205,Possible Tie Rod Failure,20130627,,14,2016-03-01,7438,6478,109,0,20170112
"Maserati North America, Inc.",13V196000,205,Possible Tie Rod Failure,20130627,,15,2016-04-01,7438,6478,109,0,20170413
"Forest River, Inc.",13V203000,,Unexpected Unfurling of the Awning,20130729,,7,2015-01-01,9526,5440,0,0,20160730
Pierce Manufacturing,13V214000,74B242,Door Handle Spring Stiffness/FMVSS 206,20130628,,8,2015-01-01,2006,1864,0,62,20150416
Pierce Manufacturing,13V214000,74B242,Door Handle Spring Stiffness/FMVSS 206,20130628,,9,2015-02-01,2006,1876,0,62,20150721
Pierce Manufacturing,13V214000,74B242,Door Handle Spring Stiffness/FMVSS 206,20130628,,10,2015-03-01,2006,1880,0,62,20151014
General Motors LLC,13V220000,13158,Brake Lights Flashing Intermittently/FMVSS 108,20130613,,8,2015-01-01,10210,9661,31,0,20150505
Chrysler Group LLC,13V239000,N26,Front Drive Shaft Fracture/Possible Loss of Power,20140501,20140501,4,2015-01-01,5610,2601,140,0,20150429
Chrysler Group LLC,13V239000,N26,Front Drive Shaft Fracture/Possible Loss of Power,20140501,20140501,5,2015-02-01,5610,3061,124,0,20150720
Chrysler Group LLC,13V239000,N26,Front Drive Shaft Fracture/Possible Loss of Power,20140501,20140501,6,2015-03-01,5610,3436,115,4,20151026
Temsa Global Sanayi Ve Ticaret A.S.,13V250000,,Seats may come Loose,20130709,,7,2015-01-01,256,253,0,0,20150427
Temsa Global Sanayi Ve Ticaret A.S.,13V250000,,Seats may come Loose,20130709,,8,2015-02-01,256,255,0,0,20150723
Temsa Global Sanayi Ve Ticaret A.S.,13V250000,,Seats may come Loose,20130709,,9,2015-03-01,256,256,0,0,20151027
Chrysler Group LLC,13V252000,"N45, N46",Post-Collision Fire after Rear Impact,20140801,20140801,3,2015-01-01,1560000,320665,536951,17179,20150429
Chrysler Group LLC,13V252000,"N45, N46",Post-Collision Fire after Rear Impact,20140801,20140801,4,2015-02-01,1560000,441692,533548,17046,20150720
Chrysler Group LLC,13V252000,"N45, N46",Post-Collision Fire after Rear Impact,20140801,20140801,5,2015-03-01,1560000,519740,529759,16966,20151026
Chrysler Group LLC,13V252000,"N45, N46",Post-Collision Fire after Rear Impact,20140801,20140801,6,2015-04-01,1560000,553137,527897,16937,20160129
Eldorado National- Kansas,13V274000,,Rear Shock Absorber Contacts Fuel Filler Neck,20130712,,7,2015-01-01,82,49,0,9,20150427
"Prevost Cars, Inc.",13V278000,SR13-53,Tail Lamp Intensity/FMVSS 108,20130822,,7,2015-01-01,27,27,0,0,20160128
Chrysler Group LLC,13V282000,N38,Non-Deployment of Head Restraints,20131119,20131119,6,2015-01-01,442320,316037,11134,36,20150429
Chrysler Group LLC,13V291000,N48,"Air bag Deployment Software/FMVSS 208, 214",20131003,,6,2015-01-01,184,145,4,0,20150429
Temsa Global Sanayi Ve Ticaret A.S.,13V304000,,Release Mechanism Labels/FMVSS 217,20130902,,7,2015-01-01,249,127,0,0,20150420
Temsa Global Sanayi Ve Ticaret A.S.,13V304000,,Release Mechanism Labels/FMVSS 217,20130902,,8,2015-02-01,249,154,0,0,20150723
Temsa Global Sanayi Ve Ticaret A.S.,13V304000,,Release Mechanism Labels/FMVSS 217,20130902,,9,2015-03-01,249,159,0,0,20151027
Temsa Global Sanayi Ve Ticaret A.S.,13V304000,,Release Mechanism Labels/FMVSS 217,20130902,,10,2015-04-01,249,160,0,0,20160125
Temsa Global Sanayi Ve Ticaret A.S.,13V304000,,Release Mechanism Labels/FMVSS 217,20130902,,11,2016-01-01,249,167,0,0,20160429
Temsa Global Sanayi Ve Ticaret A.S.,13V304000,,Release Mechanism Labels/FMVSS 217,20130902,,12,2016-02-01,249,217,0,0,20160721
Temsa Global Sanayi Ve Ticaret A.S.,13V304000,,Release Mechanism Labels/FMVSS 217,20130902,,13,2016-03-01,249,218,0,0,20161026
Temsa Global Sanayi Ve Ticaret A.S.,13V304000,,Release Mechanism Labels/FMVSS 217,20130902,,14,2016-04-01,249,245,0,0,20170131
Temsa Global Sanayi Ve Ticaret A.S.,13V304000,,Release Mechanism Labels/FMVSS 217,20130902,,15,2017-01-01,249,248,0,1,20170428
"Navistar, Inc.",13V308000,13512,Failed Knee Impact Testing/FMVSS 222,20131010,,6,2015-01-01,22264,17128,0,4,20150513
Glaval Bus Division,13V309000,09E-061,Air Conditioner Evaporators May Loosen and Fall,20130708,20130712,7,2015-01-01,3705,1520,248,13,20150424
Glaval Bus Division,13V309000,09E-061,Air Conditioner Evaporators May Loosen and Fall,20130708,20130712,8,2015-02-01,3705,1525,0,13,20150706
Glaval Bus Division,13V309000,09E-061,Air Conditioner Evaporators May Loosen and Fall,20130708,20130712,9,2015-03-01,3705,1529,2146,10,20151001
Glaval Bus Division,13V309000,09E-061,Air Conditioner Evaporators May Loosen and Fall,20130708,20130712,10,2015-04-01,3705,1529,2146,10,20160105
"Lotus Cars USA, Inc.",13V314000,2013/03R,Possible Oil Hose Rupture,20131211,,6,2015-01-01,80,64,0,0,20150414
"Navistar, Inc.",13V320000,13511,Flip Seat/Possible Toe or Foot Pinch,20131112,,6,2015-01-01,662,445,0,3,20150513
Zero Motorcycles Inc.,13V329000,,Front Caliper Bolts May Fracture,20130816,,7,2015-01-01,268,147,0,0,20150508
Zero Motorcycles Inc.,13V329000,,Front Caliper Bolts May Fracture,20130816,,8,2015-02-01,268,163,0,0,20150724
Zero Motorcycles Inc.,13V329000,,Front Caliper Bolts May Fracture,20130816,,9,2015-03-01,268,170,0,22,20151112
Toyota Motor Engineering & Manufacturing,13V337000,,Seat Belt Screws May Loosen,20140224,,5,2015-01-01,342451,158998,0,0,20150429
Toyota Motor Engineering & Manufacturing,13V337000,,Seat Belt Screws May Loosen,20140224,,6,2015-02-01,342451,170347,0,0,20150727
"Jaguar Land Rover North America, LLC",13V340000,J030,Convertible Roof & Windows Switch/FMVSS 118,20131001,,6,2015-01-01,1989,1793,32,0,20150430
"Jaguar Land Rover North America, LLC",13V341000,J034,CAC Hose may Detach/Unexpected Engine Stall,20130920,,7,2015-01-01,940,879,26,0,20150430
Chrysler Group LLC,13V344000,N50,Loss of Power Transfer/Transmission Snap Ring,20131017,,6,2015-01-01,85,72,0,0,20150429
Volvo Trucks North America,13V349000,RVXX1304,Wiper Motor May Fail,20131206,,6,2015-01-01,17824,15600,0,0,20150409
Kaufman Trailers,13V351000,,Kingpin may Fail Allowing Trailer to Separate,20130816,,7,2015-01-01,269,258,11,0,20150325
Spartan ERV,13V352000,,Ladder May Collapse,20130925,,6,2015-01-01,159,47,0,38,20150415
Spartan ERV,13V353000,,Interlock Magnets may Detach and Truck may Tip ,20130801,,6,2015-01-01,85,78,0,0,20150415
Hyundai Motor Company,13V354000,113,Crossmember Corrosion may cause Loose Control Arm,20131010,,6,2015-01-01,364502,203437,6919,450,20150423
General Motors LLC,13V360000,12213,Possible Loss of Braking Assist,20131007,20131007,6,2015-01-01,292879,256596,2324,0,20150415
General Motors LLC,13V360000,12213,Possible Loss of Braking Assist,20131007,20131007,7,2015-02-01,292879,264112,1996,0,20150722
General Motors LLC,13V360000,12213,Possible Loss of Braking Assist,20131007,20131007,8,2015-03-01,292879,268777,922,0,20151026
Daimler Trucks North America,13V364000,FL-643,Blocked Fuel Delivery Resulting in Stall,20131018,,6,2015-01-01,8,5,0,0,20150430
Daimler Trucks North America,13V365000,FL-643,Blocked Fuel Delivery Resulting in Stall,20131015,,6,2015-01-01,237,175,0,0,20150430
Daimler Trucks North America,13V365000,FL-643,Blocked Fuel Delivery Resulting in Stall,20131015,,7,2015-02-01,237,179,0,0,20150727
Volvo Trucks North America,13V366000,RVXX1305,Driveshaft may fail due to being Underrated,20131009,,6,2015-01-01,381,374,0,0,20150409
Altec Industries Inc.,13V378000,CSN 585,Current Leakage Monitoring Cable,,,6,2015-01-01,263,132,0,0,20150408
Ford Motor Company,13V385000,13S08,Steering Column Lower Bearing May Separate,20131023,20131023,6,2015-01-01,355000,215967,15119,113,20150430
Indian Motorcycle Company,13V391000,,Rear Wheel Rim may Crack,20140404,,4,2015-01-01,861,296,0,0,20150429
Indian Motorcycle Company,13V391000,,Rear Wheel Rim may Crack,20140404,,5,2015-02-01,861,316,0,0,20150722
Indian Motorcycle Company,13V391000,,Rear Wheel Rim may Crack,20140404,,6,2015-03-01,861,330,0,0,20151028
"Spartan Motors, Inc.",13V392000,12008,ABS Modulator Valve Fracture,20130917,20130917,7,2015-01-01,113,73,0,0,20150415
Toyota Motor Engineering & Manufacturing,13V395000,,Variable-Valve Timing System,20131009,,6,2015-01-01,101584,81513,0,0,20150429
"Navistar, Inc.",13V397000,13513,Seat Restraining Barrier/FMVSS 222,20131010,,6,2015-01-01,70,54,0,0,20150513
Oreion Motors LLC.,13V398000,,Ungoverned Speed/Missing Reflectors/Incorrect GVWR,20131028,,6,2015-01-01,526,115,30,12,20150527
Oreion Motors LLC.,13V398000,,Ungoverned Speed/Missing Reflectors/Incorrect GVWR,20131028,,7,2015-02-01,526,116,30,12,20151013
"Winnebago Industries, Inc",13V400000,130,Child Seat Tether Position,20130927,,6,2015-01-01,164,70,19,0,20150402
Daimler Trucks North America,13V401000,FL-645,Seatbelt Anchorage Point may be Weak,,,6,2015-01-01,650,210,0,0,20150430
Daimler Trucks North America,13V401000,FL-645,Seatbelt Anchorage Point may be Weak,,,7,2015-02-01,650,241,0,4,20150727
Daimler Trucks North America,13V403000,FL-644,Caliper Mounting Bolts,20131108,,6,2015-01-01,106,97,0,0,20150430
Daimler Trucks North America,13V403000,FL-644,Caliper Mounting Bolts,20131108,,7,2015-02-01,106,100,0,0,20150727
"Suzuki Motor of America, Inc.",13V405000,VD,Occupant Classification System (OCS) sensor mat,20140523,20140523,4,2015-01-01,189793,46601,12400,341,20150429
"Suzuki Motor of America, Inc.",13V405000,VD,Occupant Classification System (OCS) sensor mat,20140523,20140523,5,2015-02-01,189901,53865,12339,341,20150729
"Suzuki Motor of America, Inc.",13V405000,VD,Occupant Classification System (OCS) sensor mat,20140523,20140523,6,2015-03-01,189901,61740,12181,343,20151026
Corp. Micro Bird Inc.,13V406000,13-054-JTU,Panel Glue/FMVSS 221,20140131,,5,2015-01-01,14,2,0,0,20150615
Corp. Micro Bird Inc.,13V406000,13-054-JTU,Panel Glue/FMVSS 221,20140131,,6,2015-02-01,14,5,3,0,20150727
"BMW of North America, LLC",13V407000,,Tail light Failure,20140102,,6,2015-01-01,134100,100735,2621,2388,20150501
Honda (American Honda Motor Co.),13V412000,JC2/JC3,Inadvertent Air Bag Deployment,20131101,,6,2015-01-01,374618,189767,9072,715,20150413
"Yamaha Motor Corporation, USA",13V416000,,Brake Shoe Lining Separation,20131004,,6,2015-01-01,320,120,0,0,20150521
"Terex South Dakota, Inc.",13V417000,SN608,Cracks May Develop in Lower Boom Pivot Area,20131108,,6,2015-01-01,8521,3418,0,0,20150522
"Genie Industries, Inc.",13V420000,SN 130009,Outriggers May Extend into Traffic,20131118,,6,2015-01-01,3889,850,82,1014,20150423
"Mitsubishi Fuso Truck of America, Inc.",13V421000,C1006410,Transmission Hoses May Leak Fluid,20131021,,6,2015-01-01,600,543,0,0,20150421
"Mitsubishi Fuso Truck of America, Inc.",13V421000,C1006410,Transmission Hoses May Leak Fluid,20131021,,7,2015-02-01,600,557,0,0,20150720
"Mitsubishi Fuso Truck of America, Inc.",13V421000,C1006410,Transmission Hoses May Leak Fluid,20131021,,8,2015-03-01,600,570,0,0,20151026
Mazda North American Operations,13V425000,7013I,Door Latch Mounting Screws may Loosen,20131029,,6,2015-01-01,161400,93163,3937,1459,20150422
Toyota Motor Engineering & Manufacturing,13V429000,,Shift Lever Assembly may Allow Rollaway,20140227,,5,2015-01-01,614722,289211,0,0,20150504
Toyota Motor Engineering & Manufacturing,13V429000,,Shift Lever Assembly may Allow Rollaway,20140227,,6,2015-02-01,614722,304321,0,0,20150727
"Nissan North America, Inc.",13V430000,R1306,Accelerator Pedal Sensor Signal/Possible Stall,,,6,2015-01-01,98307,63876,0,0,20150430
Newmar Corporation,13V438000,,Air Pressure Gauge Accuracy/FMVSS 121,20131111,,6,2015-01-01,31,20,0,0,20150422
"Navistar, Inc.",13V439000,13514,Trailer May Release from Fifth Wheel,,,6,2015-01-01,16107,14808,0,2,20150513
"Spartan Motors, Inc.",13V441000,13022,Lower Control Arms May Fracture,20131024,,6,2015-01-01,75,52,0,0,20150415
Toyota Motor Engineering & Manufacturing,13V442000,,Clogged A/C Drain may cause Air Bags to Deploy,20140205,,6,2015-01-01,802769,691819,0,0,20150429
"Nissan North America, Inc.",13V445000,,Increased Stopping Distance when using ABS,20131118,,6,2015-01-01,151695,141352,0,0,20150430
"Mitsubishi Motors North America, Inc.",13V446000,SR-13-009,Clutch Master Cylinder Failure,20131112,,6,2015-01-01,10474,6014,633,107,20150430
"Volkswagen of America, Inc.",13V448000,60B6/1L,Sunroof may Shatter,20131021,,6,2015-01-01,1120,1075,0,0,20150430
"Suzuki Motor of America, Inc.",13V449000,2A (31-36),Soft Front Brake/Increased Stopping Distance,20131118,,6,2015-01-01,208966,63082,18842,24311,20150430
"Volkswagen of America, Inc.",13V450000,20U6/L8,Fuel Line Leak,20131021,,6,2015-01-01,3594,3505,0,1,20150430
"Nissan North America, Inc.",13V451000,,Brake Master Cylinder may Reduce Braking Power,20131021,,6,2015-01-01,3247,3203,0,0,20150430
General Motors LLC,13V452000,13276,Front Right Half Shaft may Fracture,20131015,,6,2015-01-01,3161,2887,24,0,20150415
General Motors LLC,13V452000,13276,Front Right Half Shaft may Fracture,20131015,,7,2015-02-01,3161,2940,22,0,20150722
General Motors LLC,13V452000,13276,Front Right Half Shaft may Fracture,20131015,,8,2015-03-01,3161,2972,7,0,20151026
General Motors LLC,13V452000,13276,Front Right Half Shaft may Fracture,20131015,,9,2015-04-01,3161,3013,7,0,20160128
General Motors LLC,13V452000,13276,Front Right Half Shaft may Fracture,20131015,,10,2016-01-01,3161,3028,3,0,20160426
"Spartan Motors, Inc.",13V453000,13018,Front Sway Bar may Detach/Loss of Brakes,20130929,,6,2015-01-01,75,31,0,0,20150415
"BMW of North America, LLC",13V454000,,Loss of Brake Assist/Vacuum Pump Lubrication,20140131,,5,2015-01-01,76191,72919,1577,241,20150501
"BMW of North America, LLC",13V454000,,Loss of Brake Assist/Vacuum Pump Lubrication,20140131,,6,2015-02-01,76191,73576,1577,241,20150724
"Nissan North America, Inc.",13V456000,,Frontal Passenger Air Bag may not Deploy Properly,20131118,,6,2015-01-01,2310,2176,0,0,20150430
"North American Bus Industries, Inc.",13V457000,20136,Battery Equalizers/DC-DC Converters-Possible Fire ,,,6,2015-01-01,4061,3145,0,236,20150430
Altec Industries Inc.,13V458000,CSN 583,PTO Pressure Switch Oil Leak may Result in Fire,20131209,,5,2015-01-01,1145,676,0,0,20150408
Altec Industries Inc.,13V458000,CSN 583,PTO Pressure Switch Oil Leak may Result in Fire,20131209,,6,2015-02-01,1145,690,0,0,20150709
Lakota Corporation,13V461000,,Fumes or Gases May Enter Vehicle Interior,20131025,,6,2015-01-01,51,39,0,0,20150428
Lakota Corporation,13V461000,,Fumes or Gases May Enter Vehicle Interior,20131025,,7,2015-02-01,51,41,0,0,20150730
Lakota Corporation,13V461000,,Fumes or Gases May Enter Vehicle Interior,20131025,,8,2015-03-01,51,41,0,0,20151029
Lakota Corporation,13V461000,,Fumes or Gases May Enter Vehicle Interior,20131025,,9,2015-04-01,51,44,0,0,20160122
Lakota Corporation,13V461000,,Fumes or Gases May Enter Vehicle Interior,20131025,,10,2016-01-01,51,48,0,0,20160422
Lakota Corporation,13V461000,,Fumes or Gases May Enter Vehicle Interior,20131025,,11,2016-02-01,51,51,0,0,20160727
General Motors LLC,13V463000,13284,Air Bag Warning Label May Detach from Sun Visor,20131028,,6,2015-01-01,18941,16456,99,0,20150415
General Motors LLC,13V464000,13296,Fuel Tank may Separate from Car ,20131107,,6,2015-01-01,1558,1425,11,0,20150415
"Spartan Motors, Inc.",13V467000,13021,Radiator Cooling Fan Blades may Break,20131115,,6,2015-01-01,125,80,0,0,20150415
Daimler Trucks North America,13V468000,FL-647,Floor Joints May Not Stay Joined,20131118,,6,2015-01-01,32,24,0,1,20150504
Daimler Trucks North America,13V468000,FL-647,Floor Joints May Not Stay Joined,20131118,,7,2015-02-01,32,24,0,1,20150727
Collins Bus Corporation,13V469000,,Electric Door Actuator May Lead to Fire,20131204,,6,2015-01-01,251,245,0,0,20150515
Automobili Lamborghini America LLC,13V470000,,Brake Rotor attaching Screws may fail,20140227,,6,2015-01-01,404,233,0,0,20150508
Automobili Lamborghini America LLC,13V471000,,Brake Rotor attaching Screws may fail,20131129,,6,2015-01-01,263,133,0,0,20150508
"Prevost Cars, Inc.",13V472000,SR13-61,Cold Tire Pressure Certification Plate/Part 567,20131122,,6,2015-01-01,35,27,0,0,20150514
"Prevost Cars, Inc.",13V472000,SR13-61,Cold Tire Pressure Certification Plate/Part 567,20131122,,7,2015-02-01,35,27,0,0,20150701
"Prevost Cars, Inc.",13V472000,SR13-61,Cold Tire Pressure Certification Plate/Part 567,20131122,,8,2015-03-01,35,27,0,0,20151020
"Prevost Cars, Inc.",13V472000,SR13-61,Cold Tire Pressure Certification Plate/Part 567,20131122,,9,2015-04-01,35,29,0,0,20160128
"Prevost Cars, Inc.",13V472000,SR13-61,Cold Tire Pressure Certification Plate/Part 567,20131122,,10,2016-01-01,35,30,0,0,20160428
"Prevost Cars, Inc.",13V472000,SR13-61,Cold Tire Pressure Certification Plate/Part 567,20131122,,11,2016-02-01,35,31,0,0,20161024
Volvo Bus Corporation,13V474000,SR13-87,Park Brake may not fully set,20131119,,6,2015-01-01,22,20,0,0,20150514
Volvo Bus Corporation,13V474000,SR13-87,Park Brake may not fully set,20131119,,7,2015-02-01,22,20,0,0,20150701
Volvo Bus Corporation,13V474000,SR13-87,Park Brake may not fully set,20131119,,8,2015-03-01,22,22,0,0,20151020
Ford Motor Company,13V475000,13C07,No audible chime with open driver door/ FMVSS 114,20131030,20131030,6,2015-01-01,23000,21386,223,30,20150430
Daimler Buses North America,13V476000,,Battery Equalizers/DC-DC Converters-Possible Fire,20131129,,6,2015-01-01,3009,492,0,0,20150402
Daimler Buses North America,13V476000,,Battery Equalizers/DC-DC Converters-Possible Fire,20131129,,7,2015-02-01,3009,1590,0,0,20150702
Daimler Buses North America,13V476000,,Battery Equalizers/DC-DC Converters-Possible Fire,20131129,,8,2015-03-01,3009,2735,0,0,20151002
Blue Bird Body Company,13V480000,R13WN,Battery Equalizers/DC-DC Converters-Possible Fire ,20131217,,6,2015-01-01,393,84,17,17,20150414
"Spartan Motors, Inc.",13V481000,13023,Steering Wheel may Loosen,20131104,,6,2015-01-01,138,58,0,0,20150415
Chrysler Group LLC,13V483000,N58,Loss of ABS/ESC & Instrument Cluster Display,20131119,,6,2015-01-01,90981,84485,603,0,20150429
"Bentley Motors, Inc.",13V484000,RE13/14,Brake Rotor attaching Screws may fail,20131022,,6,2015-01-01,469,332,0,0,20150428
"Bentley Motors, Inc.",13V484000,RE13/14,Brake Rotor attaching Screws may fail,20131022,,7,2015-02-01,469,341,0,0,20150730
"Bentley Motors, Inc.",13V484000,RE13/14,Brake Rotor attaching Screws may fail,20131022,,8,2015-03-01,469,341,0,0,20151029
Chrysler Group LLC,13V486000,N59,Random Loss of Instrument Cluster Lighting,20131125,,6,2015-01-01,8370,7443,21,0,20150429
General Motors LLC,13V488000,13323,Head Restraints/FMVSS 202a,20131021,,6,2015-01-01,18972,18603,22,0,20150415
Hyundai Motor Company,13V489000,114,Brake Fluid may Corrode Brake Module,20131224,,6,2015-01-01,43500,32967,1544,5,20150423
Harley-Davidson Motor Company,13V491000,0152,Fork Stem Bracket may cause Loss of Brake Fluid,20131202,,6,2015-01-01,436,427,0,1,20150422
"Mack Trucks, Inc.",13V492000,SC0371,Loose Spindle Nuts may cause Hub Separation,20131112,,6,2015-01-01,1155,1041,0,0,20150409
"Mack Trucks, Inc.",13V493000,SC0372,Steering Shaft May Loosen,20131212,,6,2015-01-01,535,491,0,0,20150409
"Southeast Toyota Distributors, LLC",13V494000,,Spare Wheel Lug Nuts,20140123,,5,2015-01-01,979,589,0,0,20150514
